archetype,in_sept10_top30,rank_sept10,sept10_players,rank_window,window_dev_matches,dustin,dustin_level,dustin_reason,n_entries,n_lists_with_decklist,n_events_with_decklist,card,card_ids,card_kind,switch1_relevant,n_lists_carrying,n_copies_total,n_lists_same_name_other_printing,same_name_other_printing_ids
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Gouging Fire,B3a 054,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Protective Poncho,B2 147 / B2 234,other,False,9,10,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,3,3,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Turtonator,B1 047,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Togedemaru,A3b 048 / P-A 090,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Alolan Sandslash,A3 039,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Mega Sableye ex,B3b 041 / B3b 081 / B3b 088,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Chesnaught,B2 010,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Poliwrath,A1 061 / B1 297,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Druddigon,A1a 056,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Pawmot,A2b 028 / P-A 054,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Zangoose,A4a 065,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,Iron Jugulis,B3a 046,other,False,0,0,0,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,ANY (at least one card of the set),,,,12,,,
Garchomp,True,21,60,29,162,True,b2e,one of the six B2e archetypes the task names as certainly Dustin's,36,36,19,ANY switch-1 card (groups 1-3),,,,0,,,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Jasmine,A4 160 / A4 200,trainer_turn_effect,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Cheren,B3 151 / B3 192,trainer_turn_effect,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Blue,A1a 067 / A1a 081,trainer_turn_effect,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Beast Wall,A3a 063,trainer_turn_effect,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Adaman,A2a 075 / A2a 090,trainer_turn_effect,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Heavy Helmet,B1 219,tool_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Steel Apron,A4 153,tool_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Metal Core Barrier,B2 148 / B2b 117,tool_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Mr. Mime,A1 126,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Drifloon,A2 073 / A2 165,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Bronzong,A2 117,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Probopass ex,A2a 057 / A2a 085 / A2a 094 / A4b 253,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Cloyster,A3 043 / B1a 093,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Stakataka,A3a 053 / P-A 080,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Skarmory ex,A4 124 / A4 194 / A4 209 / A4b 252,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Avalugg,B1 075,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Swirlix,B1 117,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Ferrothorn (A3a 052 Steel Spikes),A3a 052,other,False,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Ferrothorn (B1 167 Guard Press),B1 167,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Porygon,B1a 056 / B3 222,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Shuckle,B2 003,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Wigglytuff,B3b 052,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Frigibax,P-B 037,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Golem,A1a 045 / B1 309,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Pupitar,A4 104,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Carbink,B1 119,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Registeel,B3 116,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Archaludon,B4a 056,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Cosmoem,A3 086 / A4b 182 / A4b 183,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Corviknight,B1 175 / B1 246,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Gouging Fire,B3a 054,attack_self_reduction,True,135,267,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Mega Steelix ex,B1a 052 / B1a 080 / B1a 086 / B3 232,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Aegislash,B2 120,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Cornerstone Mask Ogerpon,B2 093,attack_self_reduction,True,0,0,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Protective Poncho,B2 147 / B2 234,other,False,34,37,0,
Dragonair Mega Rayquaza ex,True,22,56,6,818,True,shares_pokemon,conservative: shares a Pokemon with a Dustin file or a B2e archetype: Dragonair in decks/dustin/11-archaludon-haxorus-dragonair.txt (named in the file name),143,143,44,Rocky Helmet,A2 148 / A4b 322 / A4b 323,other,False,1,1,0,
